# Configuracion:
# Concentracion g/m^3_=_9700.0
# C_Vs_to_Am_M_A/Vsm_=_25649819763.59163
# pendiente_HvsI_1/m_=_3716.3
# ordenada_HvsI_A/m_=_1297.0
# frecuencia_ref_Hz_=_135561.22818643754
# 
Resultados:
# tau_ns_=_(6.34+/-0.74)e+01
# dphi_rad_=_6.34+/-0.01
# SAR_W/g_=_89.84+/-13.07
# Hc_kA/m_=_3.36+/-0.34
# Mr_A/m_=_105.55+/-21.74
# Magnetizacion_max_emu/g_=_46+/-5
# Suceptibilidad_a_M=0_=_(3.307+/-0.660)e-02

Nombre_archivo	Time_m_(s)	Temperatura_(ºC)	Mr_(A/m)	Hc_(kA/m)	Campo_max_(A/m)	Mag_max_(A/m)	f0	mag0	dphi0	SAR_(W/g)	Tau_(ns)	N	xi_M_0
135kHz_150dA_100Mss_bobN5NE0010.txt	71.31	-48.62	136.57	4.16	57041.50	517.83	1.355626e+05	4.491321e+01	6.341940e+00	112.95	69.059651	4426	3.534e-02
135kHz_150dA_100Mss_bobN5NE0011.txt	71.83	-47.47	137.26	4.16	57041.50	515.09	1.355626e+05	4.479255e+01	6.344750e+00	118.02	72.371582	4426	3.540e-02
135kHz_150dA_100Mss_bobN5NE0012.txt	72.36	-46.27	136.72	4.13	57041.50	520.10	1.355626e+05	4.517695e+01	6.344565e+00	118.68	72.154966	4426	3.554e-02
135kHz_150dA_100Mss_bobN5NE0013.txt	72.92	-44.98	128.66	4.01	57041.50	468.71	1.355626e+05	4.112874e+01	6.335860e+00	92.74	61.901270	4426	3.444e-02
135kHz_150dA_100Mss_bobN5NE0014.txt	73.44	-43.83	131.00	4.01	57041.50	493.81	1.355626e+05	4.305540e+01	6.339331e+00	103.47	65.988906	4426	3.488e-02
135kHz_150dA_100Mss_bobN5NE0015.txt	73.98	-42.64	126.25	3.90	57041.50	473.12	1.355626e+05	4.137261e+01	6.332514e+00	87.37	57.962491	4426	3.455e-02
135kHz_150dA_100Mss_bobN5NE0016.txt	74.51	-41.58	126.34	3.87	57041.50	477.05	1.355626e+05	4.165326e+01	6.333209e+00	89.20	58.781328	4426	3.491e-02
135kHz_150dA_100Mss_bobN5NE0017.txt	75.04	-40.52	135.88	4.09	57041.50	497.64	1.355626e+05	4.308136e+01	6.352664e+00	128.08	81.705917	4426	3.534e-02
135kHz_150dA_100Mss_bobN5NE0018.txt	76.02	-38.59	129.63	3.92	57041.50	490.55	1.355626e+05	4.280202e+01	6.340809e+00	105.57	67.729121	4426	3.518e-02
135kHz_150dA_100Mss_bobN5NE0019.txt	77.06	-37.85	126.02	3.80	57041.50	484.25	1.355626e+05	4.230129e+01	6.337751e+00	98.80	64.128166	4426	3.522e-02
